param,mean,median,0.950_CI_LB,0.950_CI_UB
alpha_loc_3714_pop_0,-0.001939,-0.001483,-0.063720,0.057554
alpha_loc_3715_pop_0,-0.000351,-0.000405,-0.062304,0.061902
alpha_loc_3716_pop_0,0.000063,0.000056,-0.061727,0.061979
alpha_loc_3717_pop_0,-0.000206,-0.000164,-0.062682,0.061004
alpha_loc_3718_pop_0,0.000706,0.000444,-0.060361,0.062608
alpha_loc_3719_pop_0,0.000159,0.000178,-0.061803,0.062618
alpha_loc_3720_pop_0,0.000358,0.000096,-0.061811,0.061950
alpha_loc_3721_pop_0,0.000016,-0.000028,-0.061157,0.061301
alpha_loc_3722_pop_0,0.000260,0.000310,-0.061714,0.061881
alpha_loc_3723_pop_0,-0.000565,-0.000161,-0.061833,0.059946
alpha_loc_3724_pop_0,0.000822,0.000616,-0.061663,0.062154
alpha_loc_3725_pop_0,0.000300,0.000504,-0.062167,0.062014
alpha_loc_3726_pop_0,-0.000373,-0.000458,-0.063351,0.062663
alpha_loc_3727_pop_0,-0.000083,-0.000163,-0.062049,0.060960
alpha_loc_3728_pop_0,0.000172,-0.000096,-0.060114,0.061684
alpha_loc_3729_pop_0,0.000334,0.000337,-0.060673,0.062408
alpha_loc_3730_pop_0,-0.000029,0.000386,-0.061689,0.062005
alpha_loc_3731_pop_0,-0.000405,-0.000219,-0.063472,0.060344
alpha_loc_3732_pop_0,0.003305,0.002911,-0.056189,0.068418
alpha_loc_3733_pop_0,-0.001952,-0.001506,-0.063772,0.058447
alpha_loc_3734_pop_0,-0.000001,-0.000186,-0.062325,0.061900
alpha_loc_3735_pop_0,-0.000924,-0.000669,-0.064184,0.060419
alpha_loc_3736_pop_0,-0.000136,-0.000510,-0.060741,0.064470
alpha_loc_3737_pop_0,0.000152,0.000016,-0.062045,0.064054
alpha_loc_3738_pop_0,0.000089,0.000070,-0.061174,0.062956
alpha_loc_3739_pop_0,0.000492,0.000121,-0.058936,0.063315
alpha_loc_3740_pop_0,0.000226,0.000415,-0.061950,0.061512
alpha_loc_3741_pop_0,-0.000496,-0.000767,-0.060733,0.061705
alpha_loc_3742_pop_0,0.000067,0.000035,-0.061937,0.061472
alpha_loc_3743_pop_0,0.000384,0.000387,-0.060056,0.063693
alpha_loc_3744_pop_0,-0.000855,-0.000698,-0.062267,0.063395
alpha_loc_3745_pop_0,-0.000759,-0.000904,-0.060695,0.061079
alpha_loc_3746_pop_0,0.000197,0.000219,-0.061714,0.062829
alpha_loc_3747_pop_0,0.000362,0.000293,-0.062697,0.061279
alpha_loc_3748_pop_0,-0.000308,-0.000335,-0.061397,0.061471
alpha_loc_3749_pop_0,0.000451,0.000605,-0.060738,0.063702
alpha_loc_3750_pop_0,0.000053,0.000089,-0.061029,0.063037
alpha_loc_3751_pop_0,0.000680,0.000380,-0.059348,0.062313
alpha_loc_3752_pop_0,-0.000120,-0.000370,-0.063021,0.061052
alpha_loc_3753_pop_0,-0.000974,-0.000894,-0.063896,0.061526
alpha_loc_3754_pop_0,-0.001551,-0.001571,-0.062203,0.059193
alpha_loc_3755_pop_0,0.002454,0.001986,-0.057555,0.065565
alpha_loc_3756_pop_0,-0.000219,-0.000130,-0.061791,0.061439
alpha_loc_3757_pop_0,0.001079,0.001183,-0.059859,0.062716
alpha_loc_3758_pop_0,-0.000396,-0.000184,-0.061573,0.060936
alpha_loc_3759_pop_0,0.000182,-0.000086,-0.061628,0.062761
alpha_loc_3760_pop_0,-0.000195,-0.000156,-0.062809,0.061854
alpha_loc_3761_pop_0,0.000602,0.000458,-0.061052,0.062205
alpha_loc_3762_pop_0,-0.000599,-0.000258,-0.064319,0.061146
alpha_loc_3763_pop_0,-0.000253,-0.000410,-0.062259,0.060839
alpha_loc_3764_pop_0,0.002719,0.002252,-0.056657,0.065736
alpha_loc_3765_pop_0,0.000146,-0.000315,-0.060578,0.062479
alpha_loc_3766_pop_0,0.006263,0.005175,-0.053194,0.069883
alpha_loc_3767_pop_0,0.001575,0.001144,-0.059794,0.064944
alpha_loc_3768_pop_0,-0.001079,-0.000796,-0.064023,0.060889
alpha_loc_3769_pop_0,0.001437,0.001282,-0.059132,0.064216
alpha_loc_3770_pop_0,0.000124,0.000055,-0.061473,0.062499
alpha_loc_3771_pop_0,-0.001611,-0.001749,-0.063034,0.060001
alpha_loc_3772_pop_0,0.000119,0.000292,-0.060329,0.061835
alpha_loc_3773_pop_0,0.000629,0.000748,-0.060887,0.060976
alpha_loc_3774_pop_0,0.001816,0.001511,-0.059260,0.064545
alpha_loc_3775_pop_0,-0.000158,-0.000020,-0.060428,0.059766
alpha_loc_3776_pop_0,-0.002470,-0.002028,-0.065643,0.056713
alpha_loc_3777_pop_0,-0.000479,-0.000307,-0.062297,0.060638
alpha_loc_3778_pop_0,0.000333,0.000092,-0.061622,0.062798
alpha_loc_3779_pop_0,0.000777,0.000596,-0.061108,0.063700
alpha_loc_3780_pop_0,-0.000445,-0.000412,-0.061869,0.062427
alpha_loc_3781_pop_0,-0.000538,-0.000531,-0.062687,0.061472
alpha_loc_3782_pop_0,-0.000407,-0.000192,-0.062989,0.061830
alpha_loc_3783_pop_0,0.000011,0.000175,-0.061072,0.061262
alpha_loc_3784_pop_0,0.000769,0.000895,-0.059062,0.061680
alpha_loc_3785_pop_0,0.003326,0.002817,-0.058560,0.068075
alpha_loc_3786_pop_0,0.000092,-0.000122,-0.062131,0.061313
alpha_loc_3787_pop_0,-0.000282,0.000036,-0.062149,0.061844
alpha_loc_3788_pop_0,-0.000050,0.000003,-0.062869,0.061707
alpha_loc_3789_pop_0,-0.000443,-0.000144,-0.061468,0.060724
alpha_loc_3790_pop_0,0.000111,0.000480,-0.060876,0.060410
alpha_loc_3791_pop_0,-0.000393,-0.000360,-0.063359,0.061212
alpha_loc_3792_pop_0,-0.000672,-0.000605,-0.063502,0.060948
alpha_loc_3793_pop_0,-0.002143,-0.001928,-0.064128,0.058717
alpha_loc_3794_pop_0,-0.000829,-0.000327,-0.065321,0.061852
alpha_loc_3795_pop_0,-0.000268,-0.000401,-0.061920,0.061326
alpha_loc_3796_pop_0,-0.000383,-0.000465,-0.061991,0.061407
alpha_loc_3797_pop_0,-0.000414,-0.000785,-0.061073,0.060865
alpha_loc_3798_pop_0,-0.001645,-0.001588,-0.063437,0.058637
alpha_loc_3799_pop_0,-0.000171,-0.000198,-0.061305,0.060902
alpha_loc_3800_pop_0,-0.000774,-0.000475,-0.062429,0.061480
alpha_loc_3801_pop_0,-0.000241,0.000308,-0.062195,0.061553
alpha_loc_3802_pop_0,-0.003730,-0.003294,-0.067873,0.055813
alpha_loc_3803_pop_0,-0.003305,-0.002975,-0.064238,0.056271
alpha_loc_3804_pop_0,-0.000093,0.000016,-0.062274,0.061633
alpha_loc_3805_pop_0,0.000232,0.000101,-0.060386,0.061566
alpha_loc_3806_pop_0,-0.000058,0.000261,-0.062286,0.062107
alpha_loc_3807_pop_0,-0.000296,-0.000270,-0.061366,0.061194
alpha_loc_3808_pop_0,0.000537,0.000202,-0.062606,0.063483
alpha_loc_3809_pop_0,0.000066,-0.000112,-0.061739,0.062365
alpha_loc_3810_pop_0,0.000147,0.000310,-0.060167,0.062552
alpha_loc_3811_pop_0,-0.001634,-0.001432,-0.062508,0.058916
alpha_loc_3812_pop_0,-0.000798,-0.000802,-0.063103,0.061492
alpha_loc_3813_pop_0,-0.000208,-0.000601,-0.060859,0.062393
alpha_loc_3814_pop_0,-0.000576,-0.000436,-0.062519,0.061716
alpha_loc_3815_pop_0,0.003222,0.002376,-0.055478,0.067168
alpha_loc_3816_pop_0,0.003095,0.002392,-0.058763,0.067680
alpha_loc_3817_pop_0,-0.000147,-0.000184,-0.062215,0.062660
alpha_loc_3818_pop_0,-0.000428,-0.000048,-0.061012,0.060039
alpha_loc_3819_pop_0,-0.000053,0.000161,-0.061421,0.061497
alpha_loc_3820_pop_0,0.000523,0.000054,-0.059587,0.061898
alpha_loc_3821_pop_0,0.000414,0.000417,-0.061651,0.062969
alpha_loc_3822_pop_0,-0.000991,-0.001013,-0.064493,0.061074
alpha_loc_3823_pop_0,0.000102,0.000065,-0.061735,0.062991
alpha_loc_3824_pop_0,-0.000706,-0.000465,-0.063505,0.060905
alpha_loc_3825_pop_0,-0.000261,-0.000156,-0.061782,0.061349
alpha_loc_3826_pop_0,-0.000061,-0.000279,-0.061754,0.061150
alpha_loc_3827_pop_0,-0.000278,0.000229,-0.061386,0.060612
alpha_loc_3828_pop_0,-0.000007,0.000065,-0.062612,0.061911
alpha_loc_3829_pop_0,-0.000023,-0.000363,-0.058946,0.060931
alpha_loc_3830_pop_0,0.000165,0.000558,-0.061195,0.063483
alpha_loc_3831_pop_0,0.000133,-0.000285,-0.061802,0.062304
alpha_loc_3832_pop_0,0.000245,0.000322,-0.061853,0.060705
alpha_loc_3833_pop_0,0.000978,0.001143,-0.061146,0.062651
alpha_loc_3834_pop_0,0.003295,0.002382,-0.057472,0.066661
alpha_loc_3835_pop_0,0.002105,0.001927,-0.059911,0.065056
alpha_loc_3836_pop_0,-0.000006,-0.000239,-0.060499,0.061526
alpha_loc_3837_pop_0,0.000899,0.000868,-0.060614,0.064332
alpha_loc_3838_pop_0,0.000366,0.000217,-0.060303,0.063167
alpha_loc_3839_pop_0,0.000385,0.000157,-0.060551,0.063463
alpha_loc_3840_pop_0,-0.000053,0.000388,-0.061465,0.062137
alpha_loc_3841_pop_0,0.001052,0.000661,-0.060581,0.063954
alpha_loc_3842_pop_0,-0.000662,-0.000467,-0.064388,0.061458
alpha_loc_3843_pop_0,-0.000242,-0.000329,-0.060597,0.061446
alpha_loc_3844_pop_0,0.001391,0.001403,-0.061259,0.063175
alpha_loc_3845_pop_0,-0.000349,0.000089,-0.063451,0.061013
alpha_loc_3846_pop_0,-0.000689,-0.000599,-0.061672,0.061557
alpha_loc_3847_pop_0,-0.000191,-0.000190,-0.062370,0.062724
alpha_loc_3848_pop_0,0.000161,-0.000123,-0.062548,0.062871
alpha_loc_3849_pop_0,0.000088,0.000189,-0.062583,0.061880
alpha_loc_3850_pop_0,-0.000142,-0.000036,-0.061925,0.060668
alpha_loc_3851_pop_0,-0.000797,-0.000997,-0.062607,0.060300
alpha_loc_3852_pop_0,-0.003055,-0.002463,-0.065521,0.057849
alpha_loc_3853_pop_0,-0.000850,-0.000955,-0.062872,0.060034
alpha_loc_3854_pop_0,0.000139,-0.000207,-0.059287,0.063607
alpha_loc_3855_pop_0,-0.000155,0.000116,-0.063503,0.060798
alpha_loc_3856_pop_0,-0.000142,-0.000119,-0.060985,0.061303
alpha_loc_3857_pop_0,0.000005,0.000116,-0.062636,0.062657
alpha_loc_3858_pop_0,-0.000568,-0.000577,-0.062530,0.063459
alpha_loc_3859_pop_0,0.001894,0.001953,-0.058238,0.064198
alpha_loc_3860_pop_0,-0.000133,-0.000168,-0.062477,0.059409
alpha_loc_3861_pop_0,-0.000276,-0.000312,-0.060954,0.061822
alpha_loc_3862_pop_0,-0.000212,0.000035,-0.063263,0.061963
alpha_loc_3863_pop_0,-0.000015,-0.000106,-0.059524,0.057974
alpha_loc_3864_pop_0,-0.000308,-0.000229,-0.061355,0.061190
alpha_loc_3865_pop_0,0.000357,0.000509,-0.062246,0.061051
alpha_loc_3866_pop_0,-0.000508,-0.001023,-0.060594,0.061198
alpha_loc_3867_pop_0,0.000745,0.001027,-0.061970,0.064151
alpha_loc_3868_pop_0,-0.000583,-0.000821,-0.061229,0.061303
alpha_loc_3869_pop_0,0.000504,0.000100,-0.060605,0.064396
alpha_loc_3870_pop_0,-0.002602,-0.001810,-0.066480,0.055705
alpha_loc_3871_pop_0,0.000146,0.000319,-0.062185,0.061326
alpha_loc_3872_pop_0,0.001397,0.001176,-0.061669,0.063510
alpha_loc_3873_pop_0,0.000597,0.000545,-0.060548,0.062946
alpha_loc_3874_pop_0,0.000006,0.000019,-0.063415,0.061760
alpha_loc_3875_pop_0,-0.000375,-0.000468,-0.061055,0.060559
alpha_loc_3876_pop_0,0.000200,-0.000076,-0.060077,0.062037
alpha_loc_3877_pop_0,-0.000727,-0.000786,-0.060841,0.060597
alpha_loc_3878_pop_0,-0.000809,-0.000907,-0.062617,0.060563
alpha_loc_3879_pop_0,-0.000263,0.000150,-0.064628,0.059564
alpha_loc_3880_pop_0,0.000229,0.000044,-0.061216,0.062464
alpha_loc_3881_pop_0,-0.000057,-0.000076,-0.062179,0.061511
alpha_loc_3882_pop_0,-0.000566,-0.000644,-0.062462,0.060771
alpha_loc_3883_pop_0,0.000441,0.000355,-0.061029,0.061652
alpha_loc_3884_pop_0,0.000258,0.000281,-0.060339,0.062418
alpha_loc_3885_pop_0,-0.000067,-0.000381,-0.061654,0.061391
alpha_loc_3886_pop_0,0.000130,0.000249,-0.061603,0.060591
alpha_loc_3887_pop_0,0.000104,0.000095,-0.061705,0.061500
alpha_loc_3888_pop_0,-0.001507,-0.000902,-0.063223,0.057762
alpha_loc_3889_pop_0,0.000551,0.000412,-0.061965,0.062863
alpha_loc_3890_pop_0,-0.000298,-0.000159,-0.062067,0.060339
alpha_loc_3891_pop_0,-0.000546,-0.000298,-0.061501,0.061044
alpha_loc_3892_pop_0,-0.004526,-0.003846,-0.068683,0.055236
alpha_loc_3893_pop_0,-0.000716,-0.000510,-0.062393,0.061683
alpha_loc_3894_pop_0,-0.000060,0.000425,-0.062238,0.061850
alpha_loc_3895_pop_0,-0.000113,-0.000719,-0.061822,0.063385
alpha_loc_3896_pop_0,-0.000213,0.000381,-0.062166,0.061042
alpha_loc_3897_pop_0,-0.001044,-0.001042,-0.061952,0.059287
alpha_loc_3898_pop_0,-0.000367,-0.000405,-0.062014,0.060956
alpha_loc_3899_pop_0,-0.000079,0.000309,-0.062486,0.061704
alpha_loc_3900_pop_0,0.001892,0.001167,-0.058575,0.063166
alpha_loc_3901_pop_0,-0.001120,-0.001102,-0.064946,0.060695
alpha_loc_3902_pop_0,-0.000223,0.000062,-0.060580,0.059448
alpha_loc_3903_pop_0,0.000188,0.000322,-0.060838,0.060088
alpha_loc_3904_pop_0,0.000060,0.000050,-0.062342,0.062239
alpha_loc_3905_pop_0,0.000093,0.000281,-0.061401,0.060628
alpha_loc_3906_pop_0,-0.000134,0.000069,-0.062832,0.062758
alpha_loc_3907_pop_0,0.000117,-0.000022,-0.059591,0.061819
alpha_loc_3908_pop_0,-0.000535,-0.000362,-0.063387,0.061830
alpha_loc_3909_pop_0,-0.000123,0.000111,-0.061437,0.061996
alpha_loc_3910_pop_0,0.000551,0.000545,-0.060997,0.062122
alpha_loc_3911_pop_0,-0.000018,-0.000032,-0.062057,0.062433
alpha_loc_3912_pop_0,-0.000943,-0.000871,-0.063765,0.060105
alpha_loc_3913_pop_0,0.000412,0.000109,-0.061341,0.063285
alpha_loc_3914_pop_0,-0.000130,-0.000739,-0.061188,0.063188
alpha_loc_3915_pop_0,0.000443,0.000288,-0.059562,0.063720
alpha_loc_3916_pop_0,0.000389,0.000168,-0.063198,0.062628
alpha_loc_3917_pop_0,-0.000504,-0.000452,-0.063223,0.059824
alpha_loc_3918_pop_0,-0.000633,-0.000583,-0.062814,0.062045
alpha_loc_3919_pop_0,0.002083,0.001652,-0.058973,0.063739
alpha_loc_3920_pop_0,-0.000268,-0.000149,-0.061420,0.060307
alpha_loc_3921_pop_0,0.000190,0.000006,-0.059302,0.062048
alpha_loc_3922_pop_0,-0.000221,-0.000029,-0.061664,0.059941
alpha_loc_3923_pop_0,-0.000365,-0.000537,-0.061547,0.060836
alpha_loc_3924_pop_0,-0.000310,0.000249,-0.062875,0.062942
alpha_loc_3925_pop_0,-0.000096,0.000027,-0.063870,0.062482
alpha_loc_3926_pop_0,-0.000381,-0.000361,-0.061925,0.060381
alpha_loc_3927_pop_0,0.001543,0.001185,-0.060188,0.064657
alpha_loc_3928_pop_0,-0.000147,-0.000395,-0.061663,0.061621
alpha_loc_3929_pop_0,0.000614,0.000333,-0.061116,0.064384
alpha_loc_3930_pop_0,0.001222,0.000831,-0.060188,0.064197
alpha_loc_3931_pop_0,0.004321,0.003611,-0.055739,0.069069
alpha_loc_3932_pop_0,-0.000306,0.000085,-0.062068,0.061159
alpha_loc_3933_pop_0,-0.000645,-0.000427,-0.061930,0.059432
alpha_loc_3934_pop_0,-0.000141,-0.000170,-0.059845,0.065205
alpha_loc_3935_pop_0,0.000445,0.000682,-0.062992,0.061259
alpha_loc_3936_pop_0,-0.002928,-0.002548,-0.065737,0.058998
alpha_loc_3937_pop_0,0.000595,0.000401,-0.059451,0.062587
alpha_loc_3938_pop_0,-0.000222,-0.000186,-0.060665,0.061550
alpha_loc_3939_pop_0,0.000996,0.000897,-0.060111,0.062504
alpha_loc_3940_pop_0,-0.002340,-0.001609,-0.066485,0.057187
alpha_loc_3941_pop_0,0.000047,-0.000276,-0.061862,0.062966
alpha_loc_3942_pop_0,0.000836,0.000535,-0.060124,0.061880
alpha_loc_3943_pop_0,-0.000195,0.000119,-0.062582,0.061152
alpha_loc_3944_pop_0,0.000171,0.000073,-0.061117,0.062971
alpha_loc_3945_pop_0,0.000855,0.001066,-0.062055,0.063954
alpha_loc_3946_pop_0,0.000178,0.000368,-0.062411,0.062550
alpha_loc_3947_pop_0,0.000873,0.000582,-0.059079,0.062866
alpha_loc_3948_pop_0,0.000555,0.000506,-0.061919,0.064418
alpha_loc_3949_pop_0,-0.000450,-0.000073,-0.064186,0.061447
alpha_loc_3950_pop_0,-0.000279,-0.000023,-0.063328,0.060666
alpha_loc_3951_pop_0,-0.001961,-0.001357,-0.065830,0.059080
alpha_loc_3952_pop_0,0.000019,-0.000127,-0.061826,0.062222
alpha_loc_3953_pop_0,0.002145,0.001889,-0.060601,0.065778
alpha_loc_3954_pop_0,0.000704,0.000702,-0.061169,0.063641
alpha_loc_3955_pop_0,0.000108,0.000202,-0.062464,0.062985
alpha_loc_3956_pop_0,-0.001016,-0.000776,-0.063244,0.059981
alpha_loc_3957_pop_0,-0.000994,-0.000788,-0.064023,0.061124
alpha_loc_3958_pop_0,-0.000285,-0.000256,-0.060489,0.060821
alpha_loc_3959_pop_0,0.000463,0.000499,-0.060675,0.062429
alpha_loc_3960_pop_0,0.000845,0.000690,-0.060941,0.061976
alpha_loc_3961_pop_0,-0.000382,-0.000024,-0.062291,0.061396
alpha_loc_3962_pop_0,-0.000154,-0.000297,-0.061074,0.064039
alpha_loc_3963_pop_0,-0.000132,0.000142,-0.062804,0.059729
alpha_loc_3964_pop_0,-0.000262,-0.000222,-0.062141,0.059454
alpha_loc_3965_pop_0,0.000165,0.000419,-0.062090,0.061351
alpha_loc_3966_pop_0,0.000054,0.000129,-0.063183,0.061672
alpha_loc_3967_pop_0,0.000416,0.000615,-0.062057,0.063784
alpha_loc_3968_pop_0,0.000966,0.000780,-0.060796,0.065004
alpha_loc_3969_pop_0,0.002109,0.001729,-0.057217,0.063911
alpha_loc_3970_pop_0,0.000027,-0.000307,-0.062212,0.062410
alpha_loc_3971_pop_0,0.000427,0.000477,-0.061795,0.064789
alpha_loc_3972_pop_0,0.000434,0.000532,-0.059442,0.061774
alpha_loc_3973_pop_0,0.000749,0.000788,-0.060380,0.062376
alpha_loc_3974_pop_0,0.000156,0.000419,-0.062614,0.060355
alpha_loc_3975_pop_0,0.000396,0.000638,-0.062053,0.062250
alpha_loc_3976_pop_0,0.000522,0.000473,-0.060405,0.061402
alpha_loc_3977_pop_0,0.000225,0.000291,-0.060426,0.061019
alpha_loc_3978_pop_0,-0.004012,-0.003348,-0.068038,0.056286
alpha_loc_3979_pop_0,-0.000002,-0.000257,-0.062297,0.061319
alpha_loc_3980_pop_0,0.000120,0.000109,-0.061519,0.060460
alpha_loc_3981_pop_0,-0.001344,-0.000784,-0.063654,0.057082
alpha_loc_3982_pop_0,-0.000402,-0.000060,-0.063508,0.060540
alpha_loc_3983_pop_0,-0.000123,-0.000288,-0.062202,0.061514
alpha_loc_3984_pop_0,0.000114,0.000198,-0.059877,0.061425
alpha_loc_3985_pop_0,0.000973,0.000770,-0.059734,0.062118
alpha_loc_3986_pop_0,0.000107,0.000225,-0.062954,0.061611
alpha_loc_3987_pop_0,-0.000043,0.000007,-0.063199,0.062320
alpha_loc_3988_pop_0,0.000916,0.000991,-0.060015,0.062149
alpha_loc_3989_pop_0,-0.000533,-0.000223,-0.061900,0.059812
alpha_loc_3990_pop_0,-0.000031,-0.000038,-0.063524,0.061650
alpha_loc_3991_pop_0,0.000185,0.000054,-0.062248,0.062251
alpha_loc_3992_pop_0,0.001038,0.000646,-0.059425,0.064474
alpha_loc_3993_pop_0,-0.000059,0.000165,-0.061382,0.061728
alpha_loc_3994_pop_0,0.000201,0.000099,-0.060073,0.063021
alpha_loc_3995_pop_0,0.000010,0.000170,-0.062994,0.060996
alpha_loc_3996_pop_0,-0.000418,-0.000294,-0.063051,0.060626
alpha_loc_3997_pop_0,0.001654,0.001658,-0.060592,0.063419
alpha_loc_3998_pop_0,-0.001310,-0.001426,-0.061990,0.059555
alpha_loc_3999_pop_0,-0.000048,0.000221,-0.061970,0.062346
alpha_loc_4000_pop_0,0.000493,-0.000070,-0.059755,0.062055
alpha_loc_4001_pop_0,0.000972,0.000697,-0.058664,0.062055
alpha_loc_4002_pop_0,-0.000161,-0.000204,-0.059836,0.060969
alpha_loc_4003_pop_0,-0.000339,-0.000113,-0.063777,0.063380
alpha_loc_4004_pop_0,0.000299,0.000338,-0.060097,0.061780
alpha_loc_4005_pop_0,-0.000148,-0.000015,-0.062709,0.061110
alpha_loc_4006_pop_0,0.000523,0.000718,-0.061938,0.062427
alpha_loc_4007_pop_0,-0.000217,-0.000390,-0.058450,0.059320
alpha_loc_4008_pop_0,-0.000038,-0.000003,-0.063775,0.061697
alpha_loc_4009_pop_0,-0.000313,-0.000226,-0.062191,0.061494
alpha_loc_4010_pop_0,0.000437,0.000401,-0.062071,0.063304
alpha_loc_4011_pop_0,0.000118,-0.000587,-0.060910,0.062628
alpha_loc_4012_pop_0,-0.000127,0.000044,-0.060258,0.061087
alpha_loc_4013_pop_0,0.000237,-0.000032,-0.062881,0.061626
alpha_loc_4014_pop_0,0.002403,0.002002,-0.057454,0.066401
alpha_loc_4015_pop_0,0.000879,0.000784,-0.060238,0.062616
alpha_loc_4016_pop_0,-0.000728,-0.000534,-0.065248,0.061092
alpha_loc_4017_pop_0,-0.000220,-0.000426,-0.060122,0.061003
alpha_loc_4018_pop_0,0.000066,0.000093,-0.062673,0.060978
alpha_loc_4019_pop_0,0.000073,0.000050,-0.061392,0.062598
alpha_loc_4020_pop_0,-0.000083,0.000148,-0.062300,0.061394
alpha_loc_4021_pop_0,0.000112,0.000059,-0.061414,0.062335
alpha_loc_4022_pop_0,-0.002881,-0.002766,-0.065003,0.058291
alpha_loc_4023_pop_0,-0.000189,-0.000373,-0.061080,0.061409
alpha_loc_4024_pop_0,-0.004351,-0.003577,-0.068213,0.055647
alpha_loc_4025_pop_0,0.000213,0.000002,-0.061092,0.062317
alpha_loc_4026_pop_0,-0.004041,-0.003526,-0.068296,0.056016
alpha_loc_4027_pop_0,0.000622,0.000383,-0.060732,0.061616
alpha_loc_4028_pop_0,-0.000345,-0.000297,-0.060626,0.059365
alpha_loc_4029_pop_0,-0.000016,-0.000022,-0.062641,0.062453
alpha_loc_4030_pop_0,0.003804,0.003145,-0.056142,0.067865
alpha_loc_4031_pop_0,0.000187,0.000232,-0.061888,0.063449
alpha_loc_4032_pop_0,-0.000400,-0.000276,-0.061285,0.060580
alpha_loc_4033_pop_0,0.000188,0.000884,-0.063393,0.060656
alpha_loc_4034_pop_0,-0.000617,-0.000494,-0.061970,0.060989
alpha_loc_4035_pop_0,0.000617,0.000840,-0.060392,0.063691
alpha_loc_4036_pop_0,-0.000298,-0.000100,-0.062152,0.062322
alpha_loc_4037_pop_0,0.002166,0.002194,-0.058229,0.064192
alpha_loc_4038_pop_0,0.002644,0.002148,-0.057822,0.064526
alpha_loc_4039_pop_0,0.000188,-0.000084,-0.062290,0.063523
alpha_loc_4040_pop_0,0.001566,0.001232,-0.058707,0.062293
alpha_loc_4041_pop_0,0.000080,0.000567,-0.063901,0.061619
alpha_loc_4042_pop_0,0.002245,0.002157,-0.060674,0.064652
alpha_loc_4043_pop_0,-0.000323,-0.000399,-0.060254,0.062888
alpha_loc_4044_pop_0,-0.000026,0.000269,-0.061939,0.060592
alpha_loc_4045_pop_0,0.000046,0.000392,-0.062325,0.060393
alpha_loc_4046_pop_0,-0.000504,-0.000925,-0.061508,0.061056
alpha_loc_4047_pop_0,0.003346,0.002933,-0.056484,0.064867
alpha_loc_4048_pop_0,-0.000218,-0.000090,-0.062883,0.060087
alpha_loc_4049_pop_0,-0.000936,-0.000699,-0.062975,0.059825
alpha_loc_4050_pop_0,-0.000107,-0.000092,-0.061939,0.063046
alpha_loc_4051_pop_0,0.000719,0.000616,-0.059921,0.061719
alpha_loc_4052_pop_0,0.001830,0.001552,-0.057491,0.064240
alpha_loc_4053_pop_0,0.000116,0.000527,-0.061504,0.061372
alpha_loc_4054_pop_0,-0.000836,-0.000590,-0.064924,0.060568
alpha_loc_4055_pop_0,-0.000376,-0.000019,-0.062650,0.060932
alpha_loc_4056_pop_0,0.000103,-0.000174,-0.059839,0.061962
alpha_loc_4057_pop_0,0.000864,0.000416,-0.059664,0.063520
alpha_loc_4058_pop_0,-0.000850,-0.000509,-0.064623,0.061232
alpha_loc_4059_pop_0,0.000072,-0.000089,-0.061489,0.063293
alpha_loc_4060_pop_0,0.000087,-0.000037,-0.061847,0.062793
alpha_loc_4061_pop_0,0.000748,0.000587,-0.061863,0.063477
alpha_loc_4062_pop_0,0.001998,0.001325,-0.058410,0.063128
alpha_loc_4063_pop_0,-0.000851,-0.000446,-0.064531,0.060910
alpha_loc_4064_pop_0,0.000265,0.000193,-0.062301,0.061652
alpha_loc_4065_pop_0,0.000939,0.000938,-0.061606,0.063238
alpha_loc_4066_pop_0,-0.000427,-0.000719,-0.061968,0.061851
alpha_loc_4067_pop_0,-0.000319,-0.000102,-0.060932,0.061554
alpha_loc_4068_pop_0,-0.000753,-0.000554,-0.062848,0.060417
alpha_loc_4069_pop_0,0.000034,-0.000152,-0.060929,0.062990
alpha_loc_4070_pop_0,-0.000534,-0.000579,-0.061779,0.062995
alpha_loc_4071_pop_0,-0.000106,-0.000399,-0.060713,0.061725
alpha_loc_4072_pop_0,0.000525,0.000400,-0.060934,0.061601
alpha_loc_4073_pop_0,0.000313,0.000234,-0.060104,0.061623
alpha_loc_4074_pop_0,0.000707,0.000639,-0.061235,0.062014
alpha_loc_4075_pop_0,0.000420,0.000253,-0.061893,0.062755
alpha_loc_4076_pop_0,0.000908,0.000645,-0.059405,0.062490
alpha_loc_4077_pop_0,0.000712,0.000124,-0.058410,0.063869
alpha_loc_4078_pop_0,0.001525,0.001147,-0.060945,0.064001
alpha_loc_4079_pop_0,-0.000246,-0.000422,-0.060930,0.059264
alpha_loc_4080_pop_0,-0.000412,-0.000304,-0.060697,0.060641
alpha_loc_4081_pop_0,0.000371,0.000128,-0.061418,0.061378
alpha_loc_4082_pop_0,-0.000312,-0.000223,-0.062553,0.061945
alpha_loc_4083_pop_0,-0.003552,-0.003149,-0.065940,0.056745
alpha_loc_4084_pop_0,-0.000585,-0.000407,-0.063093,0.061170
alpha_loc_4085_pop_0,-0.000565,-0.000301,-0.062266,0.060865
alpha_loc_4086_pop_0,0.000140,0.000281,-0.061952,0.063070
alpha_loc_4087_pop_0,0.000240,0.000138,-0.063462,0.063598
alpha_loc_4088_pop_0,-0.000636,-0.000554,-0.061269,0.060496
alpha_loc_4089_pop_0,0.002286,0.001944,-0.057392,0.064941
alpha_loc_4090_pop_0,0.000075,-0.000238,-0.061498,0.061853
